# Headline
sprodiamide;sprodiamide;2846.90;"40.600 Ann. D, par. 6";HSC/18;1996;70;138721-73-0;
squalamine;squalamine;2922.19;NC0845B2 Ann. M/2;HSC/33;2004;88;148717-90-2;
stacofylline;stacofylline;2939.59;NC2004B1b Ann. O/6;HSC/53;2014;73;98833-92-2;HSC/18 (2939.50)
stamulumab;stamulumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;94;705287-60-1;HSC/38 (3002.10)
stannsoporfin;stannsoporfine;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;79;106344-20-1;HSC/23 (2933.90)
stapuldencel;stapuldencel;3002.51;NC2803Bc Ann. T/3;HSC/67;2021;121;no mention;
stenbolone;stenbolone;2937.29;NC2004B1b Ann. O/6;HSC/53;2014;17;5197-58-0;HSC/11 (2937.99)
stibamine glucoside;stibamine glucoside;2932.99;42.100 Ann. O (II);HSC/21;1998;1;1344-34-9;
subasumstat;subasumstat;2934.99 ;NC2803Bc Ann. T/11;HSC/67;2021;124 COVID-19;1858276-04-6;
succinobucol;succinobucol;2930.90;NC1178B1c Ann. O/5;HSC/39;2007;95;216167-82-7;
suciraslimab;suciraslimab;3002.13;NC2930Bc Ann. P/27;HSC/69;2022;125;2415439-63-1;
sucralox;sucralox;3003.90;42.100 Ann. O (II);HSC/21;1998;13;12040-73-2;
sucunamostat ;sucunamostat;2932.99;NC2930Bc Ann. P/27;HSC/69;2022;125;1802888-04-5;
sudismase;sudismase;3507.90;38.100 Ann. Q (No. 717);HSC/11;1993;58;110294-55-8;
sudocetaxel zendusortide;sudocétaxel zendusortide;2932.99;NC3086Bc Ann. O/7;HSC/71;2023;126;2473125-34-5;
sudoxicam;sudoxicam;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;27;34042-85-8;HSC/21 (2934.90)
sudubrilimab;sudubrilimab;3002.13;NC2930Bc Ann. P/25;HSC/69;2022;124;2387417-06-1;
sufentanil;sufentanil;2934.91;E.N. Chap. 29 - List I-I (Narcotic drugs);HSC/25;2000;36;56030-54-7;
sufugolix;sufugolix;2934.99;NC0938B2b Ann. O/2;HSC/35;2005;89;308831-61-0;
sugammadex;sugammadex;2932.99;NC1178B1c Ann. O/2;HSC/39;2007;92;343306-71-8;
sugemalimab;sugémalimab;3002.13 ;NC2803Bc Ann. T/6;HSC/67;2021;122;2256084-03-2;
sulamserod;sulamsérod;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;82;219757-90-1;HSC/27 (2935.00)
sulanemadlin;sulanémadline;2933.79 ;NC2803Bc Ann. T/7;HSC/67;2021;123;1451199-98-6;
sulbactam;sulbactam;2941.90;38.100 Ann. Q (No. 718);HSC/11;1993;45;68373-14-8;
suleparoid sodium;suléparoïde sodique;3913.90;38.100 Ann. Q (No. 719);HSC/11;1993;63;57459-72-0;
sulesomab;sulésomab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;75;167747-19-5;HSC/21 (3002.10)
sulfiram;sulfiram;2930.30;38.100 Ann. Q (No. 108);HSC/11;1993;36;95-05-6;
sulfogaiacol;sulfogaiacol;2909.50;38.100 Ann. Q (No. 720);HSC/11;1993;1;1321-14-8;
sultimotide alfa;sultimotide alfa;3002.41;NC2803Bc Ann. T/4;HSC/67;2021;117;1518923-92-6;HSC/61 (3002.20)
sultroponium;sultroponium;2939.79;NC2116B1b Ann. S/1;HSC/55;2015;18;15130-91-3;HSC/11 (2939.90)    HSC/53 (2939.99)
sumanirole;sumanirole;2933.99;NC0730B2 Ann. M/4;HSC/31;2003;84;179386-43-7;
sunepitron;sunépitron;2933.59;42.750 Ann. O;HSC/22;1998;78;131881-03-3;
sunitinib;sunitinib;2933.79;NC1059B2b Ann. O/5;HSC/37;2006;93;557795-19-4;
sunobinop;sunobinop;2933.39;NC2930Bc Ann. P/25;HSC/69;2022;124;1126793-40-5;
suntinorexton;suntinorexton;2935.90 ;NC2803Bc Ann. T/7;HSC/67;2021;123;2274802-89-8;
sunvozertinib ;sunvozertinib;2933.59;NC2930Bc Ann. P/27;HSC/69;2022;125;2370013-12-8;
supidimide;supidimide;2934.20;38.100 Ann. Q (No. 722);HSC/11;1993;34;49785-74-2;
suptavumab ;suptavumab;3002.13;NC2373B1b Ann. O/7;HSC/59;2017;115;1629615-23-1;
suratadenoturev;suratadénoturev;3002.49 ;NC2930Bc Ann. P/33;HSC/69;2022;123;1268642-13-2;HSC/67 (3002.90)
surinabant;surinabant;2933.39;NC1059B2b Ann. O/5;HSC/37;2006;93;288104-79-0;
surotomycin;surotomycine;2941.90;NC1874B1b Ann. O/2;HSC/51;2013;107;1233389-51-9;
surufatinib;surufatinib;2935.90;NC2626B1b Ann. O/5;HSC/63;2019;118;1308672-74-3;
surzebiclimab;surzébiclimab;3002.13;NC2930Bc Ann. P/25;HSC/69;2022;124;2342597-90-2;
susalimod;susalimod;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;73;149556-49-0;HSC/18 (2935.00)
susoctocog alfa;susoctocog alfa;3002.12;NC2237B1b Ann. T/10;HSC/57;2016;112;1339940-90-7;HSC/57 (3002.10) (S/8)
sutezolid;sutézolid;2934.99;NC1874B1b Ann. O/1;HSC/51;2013;106;168828-58-8;
sutimlimab;sutimlimab;3002.13;NC2626B1b Ann. O/5;HSC/63;2019;118;2049079-64-1;
suvecaltamide;suvécaltamide;2933.39 ;NC2803Bc Ann. T/6;HSC/67;2021;122;953778-58-0;
suvizumab;suvizumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;102;914257-21-9;HSC/46 (3002.10)
suvodirsen;suvodirsen;2934.99;NC2803Bc Ann. T/3;HSC/67;2021;121;2095270-67-8;
suvorexant;suvorexant;2934.99;NC1760B1b Ann. N/8;HSC/49;2012;105;1030377-33-3;
suvratoxumab;suvratoxumab;3002.13;NC2501B1b Ann. M/5;HSC/61;2018;116;1629620-18-3;
tabalumab;tabalumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;105;1143503-67-6;HSC/49 (3002.10)
tabelecleucel;tabélecleucel;3002.51;NC2803Bc Ann. T/4;HSC/67;2021;117;no mention;HSC/61 (3002.90)
taberminogene vadenovec;taberminogène vadénovec;3002.49;NC2930Bc Ann. P/33;HSC/69;2022;100;943980-47-0;HSC/45 (3002.90)
tabimorelin;tabimoréline;2924.29;NC0250B2 Ann. P/1 (I);HSC/25;2000;80;193079-69-5;
tabituximab;tabituximab;3002.13;NC2626B1b Ann. O/6;HSC/63;2019;119;1644134-10-0;
tabituximab barzuxetan;tabituximab barzuxétan;3002.13;NC2626B1b Ann. O/6;HSC/63;2019;119;1612758-88-9;
tacapenem;tacapénem;2941.90;NC0730B2 Ann. M/7;HSC/31;2003;87;193811-33-5;
tacatresgene autoleucel;tacatresgène autoleucel;3002.51;NC2930Bc Ann. P/25;HSC/69;2022;124;no mention;
tacedinaline;tacédinaline;2924.29;NC0845B2 Ann. M/2;HSC/33;2004;88;112522-64-2;
tadalafil;tadalafil;2934.99;NC0590B2 Ann. L/15;HSC/29;2002;85;171596-29-5;
tadekinig alfa;tadékinig alfa;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;90;220712-29-8;HSC/47 (3002.10)
tadnersen;tadnersen;2934.99;NC2930Bc Ann. P/25;HSC/69;2022;124;2170507-65-8;
tadocizumab;tadocizumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;94;339086-80-5;HSC/38 (3002.10)
tafamidis;tafamidis;2934.99;NC1604B1b Ann. N/5;HSC/46;2010;101;594839-88-0 ;
tafasitamab;tafasitamab;3002.13;NC2626B1b Ann. O/6;HSC/63;2019;119;1422527-84-1;
tafenoquine;tafénoquine;2933.49;NC2004B1b Ann. O/6;HSC/53;2014;80;106635-80-7;HSC/23 (2933.40)
tafluposide;tafluposide;2940.00;NC0590B2 Ann. L/15;HSC/29;2002;85;179067-42-6;
tafluprost;tafluprost;2937.50;NC1059B2b Ann. O/3;HSC/37;2006;89;209860-87-7;
tafolecimab;tafolécimab;3002.13;NC2803Bc Ann. T/3;HSC/67;2021;121;2225109-03-3;
tafoxiparin sodium;tafoxiparine sodique;3001.90;NC1604B1b Ann. N/6;HSC/46;2010;102;936084-30-9;
tagitanlimab;tagitanlimab;3002.13;NC2930Bc Ann. P/27;HSC/69;2022;125;2417649-97-7;
tagorizine;tagorizine;2933.59;"40.600 Ann. D, par. 6";HSC/18;1996;72;118420-47-6;
tagraxofusp;tagraxofusp;3002.49;NC2803Bc Ann. T/8;HSC/67;2021;118;2055491-00-2;HSC/63 (3002.90)
talabostat;talabostat;2933.99;NC1059B2b Ann. O/4;HSC/37;2006;92;149682-77-9;
talacotuzumab;talacotuzumab;3002.13;NC2501B1b Ann. M/6;HSC/61;2018;117;1826831-79-1;
talactoferrin alfa;talactoferrine alfa;2934.99;NC1178B1c Ann. O/2;HSC/39;2007;92;308240-58-6;
taladegib;taladégib;2933.39;NC2116B1b Ann. R/4;HSC/55;2015;110;1258861-20-9;
talaglumetad;talaglumétad;2924.29;NC1059B2b Ann. O/4;HSC/37;2006;92;441765-98-6;
talampanel;talampanel;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;80;161832-65-1;HSC/23 (2934.90)
talaporfin;talaporfine;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;83;110230-98-3;HSC/27 (2933.90)
talarozole;talarozole;2934.20;NC1443B1b Ann. P/6;HSC/43;2009;99;870093-23-5;
talazoparib;talazoparib;2933.99;NC2116B1b Ann. R/4;HSC/55;2015;110;1207456-01-6;
talditercept alfa;talditercept alfa;3002.13;NC2626B1b Ann. O/6;HSC/63;2019;119;1580555-23-2;
taletrectinib;talétrectinib;2933.99 ;NC2803Bc Ann. T/7;HSC/67;2021;123;1505514-27-1;
talibegron;talibégron;2922.19;NC0730B2 Ann. M/6;HSC/31;2003;86;146376-58-1;
taliglucerase alfa;taliglucérase alfa ;3507.90;NC1604B1b Ann. N/5;HSC/46;2010;101;37228-64-1;
talimogene laherparepvec;talimogène laherparépvec;3002.49;NC2930Bc Ann. P/33;HSC/69;2022;104;1187560-31-1;HSC/49 (3002.90)
talinexomer;talinexomère;3914.00;NC2373B1b Ann. O/6;HSC/59;2017;114;51838-34-7;
talmapimod;talmapimod;2933.59;NC1443B1b Ann. P/6;HSC/43;2009;99;309913-83-5;
talnetant;talnétant;2933.49;NC2004B1b Ann. O/6;HSC/53;2014;81;174636-32-9;HSC/25 (2933.40)
talotrexin;talotrexine;2933.59;NC1178B1c Ann. O/3;HSC/39;2007;94;113857-87-7;
talquetamab;talquétamab;3002.13;NC2803Bc Ann. T/3;HSC/67;2021;121;2226212-40-2;
talsaclidine;talsaclidine;2933.39;"40.600 Ann. D, par. 6";HSC/18;1996;72;147025-53-4;
taltirelin;taltiréline;2937.19;NC2116B1b Ann. R/7;HSC/55;2015;75;103300-74-9;HSC/21 (2933.59)
taltobulin;taltobuline;2924.29;NC0938B2b Ann. O/3 (II);HSC/35;2005;91;228266-40-8;
talviraline;talviraline;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;75;169312-27-0;HSC/21 (2933.90)
tamgiblimab;tamgiblimab;3002.13;NC2930Bc Ann. P/27;HSC/69;2022;125;2411914-36-6;
tamibarotene;tamibarotène;2924.29;"40.600 Ann. D, par. 6";HSC/18;1996;73;94497-51-5;
taminadenant;taminadénant;2933.59;NC2803Bc Ann. T/2;HSC/67;2021;120;1337962-47-6;
Tamnorzatinib;Tamnorzatinib;2933.79;NC3086Bc Ann. O/8;HSC/71;2023;127;1646839-59-9;
tamrintamab;tamrintamab;3002.13;NC2803Bc Ann. T/2;HSC/67;2021;120;2148325-59-9;
tamrintamab pamozirine;tamrintamab pamozirine;3002.13;NC2803Bc Ann. T/2;HSC/67;2021;120;2148334-68-1;
tamtuvetmab;tamtuvetmab;3002.13;NC2373B1b Ann. O/6;HSC/59;2017;114;1608122-71-9;
tanaproget;tanaproget;2934.99;NC0938B2b Ann. O/3 (I);HSC/35;2005;90;304853-42-7;
tandutinib;tandutinib;2933.59;NC0938B2b Ann. O/3 (II);HSC/35;2005;91;387867-13-2;
taneptacogin alfa;taneptacogin alfa;3002.12;NC2116B1b Ann. S/2;HSC/55;2015;90;465540-87-8;HSC/35 (3002.10)
tanespimycin;tanespimycine;2941.90;NC1443B1b Ann. P/1;HSC/43;2009;96;75747-14-7;
tanezumab;tanézumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;99;880266-57-9;HSC/43 (3002.10)
tanfanercept;tanfanercept;3002.13;NC2803Bc Ann. T/2;HSC/67;2021;120;2119738-70-2;
taniborbactam;taniborbactam;2934.99;NC2626B1b Ann. O/6;HSC/63;2019;119;1613267-49-4;
tanimilast;tanimilast;2935.90;NC2803Bc Ann. T/3;HSC/67;2021;121;1239278-59-1;
taniraleucel;taniraleucel;3002.51 ;NC2803Bc Ann. T/7;HSC/67;2021;123;no mention;
tanogitran;tanogitran;2933.99;NC1059B2b Ann. O/4;HSC/37;2006;92;637328-69-9;
tanomastat;tanomastat;2930.90;NC0430B2 Ann. Q/1 (I);HSC/27;2001;82;179545-77-8;
tanurmotide;tanurmotide;3002.41;NC2803Bc Ann. T/4;HSC/67;2021;109;907596-28-5;HSC/53 (3002.20)
tanuxiciclib;tanuxiciclib;2933.59;NC3086Bc Ann. O/7;HSC/71;2023;126;1983983-64-7;
tanzisertib;tanzisertib;2934.99;NC1874B1b Ann. O/1;HSC/51;2013;106;899805-25-5;
tapderimotide ;tapdérimotide;3002.41;NC2930Bc Ann. P/27;HSC/69;2022;125;1221082-45-6;
tapentadol;tapentadol;2922.29;NC0730B2 Ann. M/7;HSC/31;2003;87;175591-23-8;
tapinarof;tapinarof;2907.29;NC2501B1b Ann. M/5;HSC/61;2018;116;79338-84-4;
taplitumomab paptox;taplitumomab paptox;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;84;235428-87-2;HSC/29 (3002.10)
tapotoclax;tapotoclax;2934.99;NC2803Bc Ann. T/3;HSC/67;2021;121;1883727-34-1;
taprenepag;taprénépag;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;103;752187-80-7;HSC/47 (2935.00)
taprizosin;taprizosine;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;90;210538-44-6;HSC/35 (2935.00)
tarafenacin;tarafénacine;2933.39;NC1553B1b Ann. O/7;HSC/45;2010;100;385367-47-5;
Taragarestrant;Taragarestrant;2933.99;NC3086Bc Ann. O/8;HSC/71;2023;127;2118899-51-5;
taranabant;taranabant;2933.39;NC1310B1b Ann. N/4;HSC/41;2008;97;701977-09-5;
tarcocimab;tarcocimab;3002.13;NC2930Bc Ann. P/27;HSC/69;2022;125;2408661-40-3;
tarcocimab tedromer;tarcocimab tédromère;3002.13;NC3086Bc Ann. O/7;HSC/71;2023;126;2411896-53-0;
tarenflurbil;tarenflurbil;2916.39;NC1310B1b Ann. N/4;HSC/41;2008;97;51543-40-9;
tarextumab;tarextumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;109;1359940-55-8;HSC/53 (3002.10)
taribavirin;taribavirine;2934.99;NC1178B1c Ann. O/5;HSC/39;2007;95;119567-79-2;
tariquidar;tariquidar;2933.49;NC0730B2 Ann. M/6;HSC/31;2003;86;206873-63-4;
tarlatamab;tarlatamab;3002.13 ;NC2803Bc Ann. T/7;HSC/67;2021;123;2307488-83-9;
tarloxotinib bromide;bromure de tarloxotinib;2933.59;NC2373B1b Ann. O/6;HSC/59;2017;114;1636180-98-7;
Tarperprumig;Tarperprumig;3002.13;NC3086Bc Ann. O/8;HSC/71;2023;127;2630946-41-5;
tasadenoturev;tasadénoturev;3002.49;NC2930Bc Ann. P/33;HSC/69;2022;117;1448774-00-2;HSC/61 (3002.90)
taselisib;tasélisib;2934.99;NC2004B1b Ann. O/5;HSC/53;2014;109;1282512-48-4;
tasidotin;tasidotine;2933.99;NC1059B2b Ann. O/5;HSC/37;2006;93;192658-64-3;
tasimelteon;tasimeltéon;2937.90;NC1443B1b Ann. P/6;HSC/43;2009;99;609799-22-6;
tasipimidine;tasipimidine;2934.99;NC2501B1b Ann. M/6;HSC/61;2018;117;1465908-70-6;
tasisulam;tasisulam;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;99;519055-62-0;HSC/43 (2935.00)
tasonermin;tasonermine;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;76;94948-59-1;HSC/47 (3002.10)
tasosartan;tasosartan;2933.79;"40.600 Ann. D, par. 6";HSC/18;1996;72;145733-36-4;
taspoglutide;taspoglutide;2937.19;NC1553B1b Ann. O/4;HSC/45;2010;99;275371-94-3;
tasquinimod;tasquinimod;2933.79;NC1059B2b Ann. O/5;HSC/37;2006;93;254964-60-8;
tasurgratinib;tasurgratinib;2933.39;NC2930Bc Ann. P/25;HSC/69;2022;124;1622204-21-0;
tavaborole;tavaborole;2934.99;NC1874B1b Ann. O/1;HSC/51;2013;106;174671-46-6;
tavapadon;tavapadon;2933.59;NC2626B1b Ann. O/6;HSC/63;2019;119;1643489-24-0;
tavilermide;tavilermide;2934.99;NC2237B1b Ann. S/9;HSC/57;2016;113;263251-78-1;
tavokinogene telseplasmid;tavokinogène telséplasmide;2934.99;NC2626B1b Ann. O/5;HSC/63;2019;118;1971880-37-1;
tavolimab;tavolimab;3002.13;NC2373B1b Ann. O/7;HSC/59;2017;118;1635395-25-3;(List 115 tavolixizumab)
tazarotene;tazarotène;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;72;118292-40-3;HSC/18 (2934.90)
tazemetostat;tazémétostat;2934.99;NC2237B1b Ann. S/8;HSC/57;2016;112;1403254-99-8;
tazofelone;tazofélone;2934.10;"40.600 Ann. D, par. 6";HSC/18;1996;73;136433-51-7;
tazomeline;tazoméline;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;77;131987-54-7;HSC/21 (2934.90)
tebanicline;tébanicline;2933.39;NC0730B2 Ann. M/6;HSC/31;2003;86;198283-73-7;
tebentafusp;tébentafusp;3002.13;NC2626B1b Ann. O/5;HSC/63;2019;118;1874157-95-5;
Tebideutorexant;Tébideutorexant;2845.90;NC3086Bc Ann. O/8;HSC/71;2023;127;1637681-55-0;
tebipenem pivoxil;tébipénem pivoxil;2941.90;NC0430B2 Ann. Q/1 (I);HSC/27;2001;87;161715-24-8;
tebotelimab;tébotélimab;3002.13 ;NC2803Bc Ann. T/6;HSC/67;2021;122;2245725-04-4;
tebrocabtagene autoleucel;tébrocabtagène autoleucel;3002.51;NC2803Bc Ann. T/3;HSC/67;2021;121;no mention;
tecadenoson;técadénoson;2934.99;NC0730B2 Ann. M/7;HSC/31;2003;87;204512-90-3;
tecaginlimab;técaginlimab;3002.13;NC2930Bc Ann. P/27;HSC/69;2022;125;2253891-70-0;
tecalcet;técalcet;2922.29;NC0730B2 Ann. M/7;HSC/31;2003;87;148717-54-8;
tecarfarin;técarfarine;2932.20;NC2004B1b Ann. O/6;HSC/53;2014;101;867257-26-9;HSC/46 (2932.29)
tecastemizole;técastémizole;2933.39;NC0730B2 Ann. M/6;HSC/31;2003;86;75970-99-9;
teceleukin;técéleukine;3504.00;38.100 Ann. Q (No. 723);HSC/11;1993;67;94218-75-4;
tecemotide;técémotide;3002.41;NC2803Bc Ann. T/4;HSC/67;2021;108;221214-84-2;HSC/53 (3002.20)
technetium (99mTc) apcitide;téchnétium (99mTc) apcitide;2844.43;NC2803Bc Ann. T/4;HSC/67;2021;78;178959-14-3;HSC/22 (2844.40)
technetium (99mTc) etarfolatide;technétium (99mTc) étarfolatide;2844.43;NC2803Bc Ann. T/4;HSC/67;2021;107;479410-20-3;HSC/51 (2844.40)
technetium (99mTc) fanolesomab;technétium (99mTc) fanolésomab;2844.43;NC2803Bc Ann. T/4;HSC/67;2021;86;225239-31-6;HSC/31 (2844.40)
technetium (99mTc) furifosmin;technétium (99mTc) furifosmin;2844.43;NC2803Bc Ann. T/4;HSC/67;2021;70;142481-95-6;HSC/18 (2844.40)
technetium (99mTc) nofetumomab merpentan;technétium (99mTc) nofétumomab merpentan;2844.43;NC2803Bc Ann. T/4;HSC/67;2021;76;165942-79-0;HSC/21 (2844.40)
technetium (99mTc) pintumomab;technétium (99mTc) pintumomab;2844.43;NC2803Bc Ann. T/4;HSC/67;2021;75;157476-76-1;HSC/21 (2844.40)
technetium (99mTc) trofolastat chloride;Chlorure de technétium (99mTc) trofolastat;2844.43;NC2803Bc Ann. T/4;HSC/67;2021;109;1333117-95-5;HSC/53 (2844.40)
teclistamab;téclistamab;3002.13;NC2803Bc Ann. T/2;HSC/67;2021;120;2119595-80-9;
tecovirimat;técovirimat;2928.00;NC1443B1b Ann. P/6;HSC/43;2009;99;816458-31-8;
tedalinab;tédalinab;2933.99;NC1649B3b Ann. R/14;HSC/47;2011;103;916591-01-0;
tedatioxetine;tédatioxétine;2933.39;NC1874B1b Ann. O/1;HSC/51;2013;106;508233-95-2;
tedisamil;tédisamil;2933.39;38.100 Ann. Q (No. 724);HSC/11;1993;59;90961-53-8;
tedizolid;tédizolid;2934.99;NC1649B3b Ann. R/12;HSC/47;2011;104;856866-72-3;
teduglutide;téduglutide;2937.19;NC1059B2b Ann. O/3;HSC/37;2006;90;287714-30-1;
tefibazumab;tefibazumab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;92;521079-87-8;HSC/37 (3002.10)
tefidsogene civaparvovec;tefidsogène civaparvovec;3002.49;NC2930Bc Ann. P/33;HSC/69;2022;120;2143580-10-1;HSC/67 (3002.90)
tefinostat;téfinostat;2928.00;NC1760B1b Ann. N/8;HSC/49;2012;105;914382-60-8;
tegaserod;tégasérod;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;79;145158-71-0;HSC/23 (2933.90)
tegavivint;tégavivint;2935.90;NC2626B1b Ann. O/5;HSC/63;2019;118;1227637-23-1;
tegileridine;tégiléridine;2934.99;NC3086Bc Ann. O/7;HSC/71;2023;126;2095345-66-5;
teglarinad chloride;chlorure de téglarinad;2933.39;NC1604B1b Ann. N/5;HSC/46;2010;101;432037-57-5;
teglicar;téglicar;2924.19;NC0938B2b Ann. O/3 (II);HSC/35;2005;91;250694-07-6;
tegobuvir;tégobuvir;2933.99;NC1649B3b Ann. R/14;HSC/47;2011;103;1000787-75-6;
tegoprazan;tégoprazan;2934.99;NC2237B1b Ann. S/9;HSC/57;2016;113;942195-55-3;
telacebec;télacébec;2933.39;NC2501B1b Ann. M/6;HSC/61;2018;117;1334719-95-7;
telaglenastat;télaglénastat;2934.99;NC2626B1b Ann. O/6;HSC/63;2019;119;1439399-58-2;
telaprevir;télaprévir;2933.99;NC1178B1c Ann. O/3;HSC/39;2007;94;402957-28-2;
telapristone;télapristone;2937.29;NC1649B3b Ann. R/14;HSC/47;2011;103;198414-30-1;
telatinib;télatinib;2934.99;NC1310B1b Ann. N/10;HSC/41;2008;96;332012-40-5;
telavancin;télavancin;2941.90;NC0938B2b Ann. O/3 (II);HSC/35;2005;91;372151-71-8;
telazorlimab;télazorlimab;3002.13 ;NC2803Bc Ann. T/6;HSC/67;2021;122;2126777-87-3;
telbermin;telbermine;2934.99;NC0845B2 Ann. M/1 (I);HSC/33;2004;85;205887-54-3;
telbivudine;telbivudine;2934.99;NC0845B2 Ann. M/2;HSC/33;2004;88;3424-98-4;
telcagepant;telcagépant;2933.79;NC1553B1b Ann. O/7;HSC/45;2010;100;781649-09-0;
telinavir;télinavir;2933.49;NC2004B1b Ann. O/6;HSC/53;2014;73;143224-34-4;HSC/18 (2933.40)
telisotuzumab ;télisotuzumab;3002.13;NC2373B1b Ann. O/7;HSC/59;2017;115;1781223-80-0;
telisotuzumab vedotin ;télisotuzumab védotine;3002.13;NC2373B1b Ann. O/7;HSC/59;2017;115;1714088-51-3;
telitacicept;télitacicept;3002.13;NC2803Bc Ann. T/2;HSC/67;2021;120;2136630-26-5;
telithromycin;télithromycine;2941.90;NC0090B2 Ann. M/5;HSC/23;1999;80;173838-31-8;
telmapitant;telmapitant;2933.39;NC2004B1b Ann. O/4;HSC/53;2014;108;552292-58-7;
telmisartan;telmisartan;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;70;144701-48-4;HSC/18 (2933.90)
telotristat;télotristat;2933.59;NC1760B1b Ann. N/7;HSC/49;2012;104;1033805-28-5;
telpegfilgrastim;telpegfilgrastim;3002.13 ;NC2803Bc Ann. T/7;HSC/67;2021;123;2325436-66-4;
telratolimod;telratolimod;2933.99;NC2626B1b Ann. O/5;HSC/63;2019;118;1359993-59-1;
teludipine;téludipine;2933.39;38.100 Ann. Q (No. 725);HSC/11;1993;64;108687-08-7;
temanogrel;témanogrel;2934.99;NC1649B3b Ann. R/14;HSC/47;2011;103;887936-68-7;
temavirsen;témavirsen;2934.99;NC2501B1b Ann. M/6;HSC/61;2018;117;1637599-57-5;
temazepam;témazépam;2933.91;E.N. Chap. 29 - List I-II (Psychotropic);HSC/25;2000;22;846-50-4;
temefos;téméfos;2930.90;38.100 Ann. Q (No. 726);HSC/11;1993;31;3383-96-8;
temelimab;témélimab;3002.13;NC2626B1b Ann. O/6;HSC/63;2019;119;1393641-34-3;
temgicoluril;temgicoluril;2933.99;NC2930Bc Ann. P/25;HSC/69;2022;124;10095-06-4;
temiverine;temivérine;2922.19;42.100 Ann. O (V);HSC/21;1998;76;173324-94-2;
temocaprilat;témocaprilate;2934.99;NC2004B1b Ann. O/6;HSC/53;2014;78;110221-53-9;HSC/22 (2934.90)
temoporfin;témoporfine;2933.99;NC2004B1b Ann. O/6;HSC/53;2014;70;122341-38-2;HSC/18 (2933.90)
temsavir;temsavir;2933.59;NC2237B1b Ann. S/8;HSC/57;2016;112;701213-36-7;
temsirolimus;temsirólimus;2934.99;NC1059B2b Ann. O/4;HSC/37;2006;116;162635-04-3;(List 94 temsirolimus)
temuterkib ;témuterkib;2934.99;NC2930Bc Ann. P/27;HSC/69;2022;125;1951483-29-6;
tenalisib;ténalisib;2934.99;NC2373B1b Ann. O/6;HSC/59;2017;114;1639417-53-0;
tenamfetamine;ténamfétamine;2932.99;E.N. Chap. 29 - List I-II (Psychotropic);HSC/25;2000;55;51497-09-7;
tenapanor;ténapanor;2935.90;NC2116B1b Ann. S/1;HSC/55;2015;107;1234423-95-0;HSC/51 (2935.00)
tenatoprazole;ténatoprazole;2933.39;NC0090B2 Ann. M/5;HSC/23;1999;80;113712-98-4;
tenatumomab;ténatumomab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;98;"592557-43-2 (light chain)
 592557-41-0 (heavy chain)";HSC/43 (3002.10)
tenecteplase;ténectéplase;3507.90;NC0090B2 Ann. M/1 (II);HSC/23;1999;79;191588-94-0;
teneligliptin;ténéligliptine;2934.10;NC1443B1b Ann. P/6;HSC/43;2009;99;760937-92-6;
teneliximab;ténéliximab;3002.13;NC2116B1b Ann. S/2;HSC/55;2015;87;299423-37-3;HSC/31 (3002.10)
tengonermin;tengonermine;3002.13;NC2626B1b Ann. O/5;HSC/63;2019;118;1960461-99-7;
tenifatecan;ténifatécan;2939.79;NC2116B1b Ann. S/1;HSC/55;2015;102;850728-18-6;HSC/47 (2939.99)
teniposide;téniposide;2938.90;42.100 Ann. O (I);HSC/21;1998;34;29767-20-2;
tenivastatin;ténivastatine;2918.19;NC0730B2 Ann. M/4 (III);HSC/31;2003;85;121009-77-6;
tenocyclidine;ténocyclidine;2934.99;E.N. Chap. 29 - List I-II (Psychotropic);HSC/25;2000;44;21500-98-1;
tenofovir;ténofovir;2933.59;NC0430B2 Ann. Q/1 (I);HSC/27;2001;82;147127-20-6;
tenofovir alafenamide;ténofovir alafénamide;2933.59;NC2116B1b Ann. R/5;HSC/55;2015;111;379270-37-8;
tenofovir amibufenamide;ténofovir amibufénamide;2933.59 ;NC2803Bc Ann. T/7;HSC/67;2021;123;1571076-26-0;
